Record ID;Nom de la prestation;Associated Company;Nom de domaine;Marques;Associated Company IDs
1727013580;Pack Standard : pharmacie-saint-antoine-ploermel.fr;Pharmacie Saint Antoine;pharmacie-saint-antoine-ploermel.fr;<p>Parapharmacie : Furterer, Klorane, Vichy Homme, Nuxe Men, rogé cavailles, weleda, garancia, caudalie, laboratoire giphar, vichy, même, nuxe, avene, la roche posay, bio derma, a derma, elcéa, beauterra, </p><p><br></p><p>Soin : etiaxil, roge cavailles, vichy, la roche posay, ecrinal , vitry, epitact, scholl, akileine, alvadiem, urgo, therapearl, </p><p><br></p><p>Produits veto : biocanina, clement thekan, bayer, </p><p><br></p><p>Phytothérapie : nutrisanté, arkopharma, laboratoire giphar, </p><p><br></p><p>Micronutrition : aragan, laboratoire giphar, nutergia, pileje, </p><p><br></p><p>HBD : elmex, homeodent, oral b, arthrodont, parodontax, gum, parogencyl, meridol, gifrer, zendium, elgydium, sensodyne, fluocaril, inava, pansoral, meridol, listerine, fixodent, eludril, hextril, cb12, polident</p><p><br></p><p>Saison : apaisyl, insect ecran, cinq sur cinq, puressentiel, caudalie, nuxe, avene, bioderma, hei poa, oenobiol, apaisyl, pouxit</p><p><br></p><p>Divers : quies, renu, </p><p><br></p><p>Hygiene intime : saugella, saforelle, hydralin, manhae, durex, manix, clearblue, dexeryl,</p><p><br></p><p>Produits bébé : biostime, novalac, gallia, guigoz, laboratoire giphar, gilbert, klorane bebe, boiron, mustela, uriage, gifrer, alphanova, weleda, mam</p><p><br></p><p>Minceur : anaca 3, xls medical, somatoline</p><p><br></p><p>Aromathérapie : puressentiel, laboratoire du haut segala, deva, valnet, phytosunarom, </p><p><br></p><p>Mat medical : libeoz</p><p>Orthopédie : thuasne,</p><p>Bas de contention : radiante, sigvaris</p><p>Chaussures ortho : gibaud, </p><p><br></p>;8172043455
1726960861;Pack Standard : bordeauxdiagnostic.fr;Bordeaux Diagnostic;bordeauxdiagnostic.fr;;8172021721
1726561477;Pack Standard : pharmacie-du-bourg-auberchicourt.fr;SELARL Pharmacie Schouteeten / du bourg;pharmacie-du-bourg-auberchicourt.fr;"<p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Elydium</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Inava</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Arthrodont</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Picot</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Gallia</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Mustela</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Gifrer</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Mam</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Color et soin</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Klorane</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Forcapil</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Bioderma</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Avène</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Roger Cavaillès</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Dexeryl</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Puressentiel</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Boiron</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Saforelle</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Hydralin</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Apaisyl</span></p><p><span style=""background-color: rgb(255, 255, 255); font-size: 14px;"">Délical</span></p>";8172055486
1726960887;Pack Standard : calipharma.fr;Calipharma;calipharma.fr;;8171957212
1726921442;Pack Premium : mecaloc-lompret.fr;Mecaloc Nord;mecaloc-lompret.fr;;8171962073
1726921402;Pack Premium : veyres-perie.fr;Veyres-Périé;veyres-perie.fr;;8172021204
1726565835;Pack Access : pharmacie-de-bruyeres.com;Pharmacie De Bruyères;pharmacie-de-bruyeres.com;<p>Dermo : klorane / bioderma / au poil / claude galien / avène / rogé cavaillès / a-derma / la roche posay / noreva / darphin /  </p><p><br></p><p>Petits soins : pouxit / scholl / urgo / </p><p><br></p><p>Produis naturels : naturactive / pranarom / weleda / pukka </p><p><br></p><p>Bébé : luc et léa / mam / difrax / mustela / Weleda / pampers / novalac / </p><p><br></p><p>Hygiène : saforelle / saugella / </p><p><br></p><p>Orthopedie : Gibaud </p>;8171998677
1726561745;Pack Standard : pharmacie-de-villefranque.fr;Pharmacie de Villefranque;pharmacie-de-villefranque.fr;"<p>Aromathérapie : Pranarôm,</p><p>Phytothérapie : Nat&amp;Form, Immubio, Dr. Smith (produit à la marque LeaderSanté),</p><p>Orthopédie : Donjoy,</p><p>Contention veineuse : Radiante,</p><p>Bébé : Mustela, Gilbert, Ainsifont (produit à la marque LeaderSanté),</p><p>Produits vétérinaires : Biocanina,</p><p>Matériel médical : Handipharm, Oxypharm,</p><p>Parapharmacie : La Rosée, Forté Pharma, Akiléïne/Ecrinal, Inava/Elgydium, Avène, La Roche Posay, Nuxe, Ducray, Doliderm (produits à la marque LeaderSanté),</p><p>Incontinence : Lille Healthcare</p>";8172055253
1727115976;Pack Standard : pharmacie-pavageau-bouin.fr;Pharmacie Pavageau;pharmacie-pavageau-bouin.fr;"<p>Aromaphytothérapie : <span style=""background-color: rgb(255, 255, 255); color: rgb(62, 62, 60);"">Pranarôm, HerbalGem (aroma/gemmo)</span></p><p>Phytothérapie : Calmelia</p><p>Homéopathie : Boiron</p><p>Micronutrition : <span style=""background-color: rgb(255, 255, 255); color: rgb(62, 62, 60);"">PiLeje, Immubio </span></p><p>Parapharmacie : Avène, Ducray, Eclaé, Dermasens</p><p>Produits bébé : Mam, Gallia, Novalac, Laboratoires de Biarritz</p><p>Produits vétérinaires : Clément Thékan, Seresto</p><p>Produits naturels : Santé Verte, Forté Pharma,</p><p>Podologie : Alvadiem</p><p>Gamme conseil : Cooper, Urgo, 3M,</p><p>Hygiène buco dentaire : Gum, Inava, Parodontax, Fluocaril, Elmex, Sensodyne</p><p><span style=""background-color: rgb(255, 255, 255); color: rgb(62, 62, 60);"">Compléments alimentaires : Fortimel</span></p>";8172011233
1727013564;Pack Access : pharmacie-paille-en-queue.com;Pharmacie Paille en Queue - Saint Joseph;pharmacie-paille-en-queue.com;<p>Attente Client </p>;8172021699
1726960856;Pack Standard : pharmacie-des-dauphins-tsararano.com;Pharmacie des Dauphins - Tsararano;pharmacie-des-dauphins-tsararano.com;"<p><br></p><p>A</p><ul><li><a href=""http://www.aderma.fr/"" target=""_blank"" style=""color: rgb(0, 0, 0); font-size: 13px;""><b><u>A-Derma</u></b></a></li><li><a href=""http://www.eau-thermale-avene.fr/"" target=""_blank"" style=""color: rgb(0, 0, 0); font-size: 13px;""><b><u>Avène</u></b></a></li><li><b><u>ANACA 3</u></b></li></ul><p>B</p><ul><li><a href=""http://www.boiron.fr/"" target=""_blank"" style=""color: rgb(0, 0, 0); font-size: 13px;""><b><u>Boiron</u></b></a></li><li><b><u>Bepenthene</u></b></li><li><b><u>Bledilait</u></b></li></ul><p>C</p><ul><li><a href=""https://www.lecomptoiraroma.fr/"" target=""_blank"" style=""color: rgb(0, 0, 0); font-size: 13px;""><b><u>Comptoir Aroma</u></b></a></li><li><b><u>Comptoir du Bain</u></b></li></ul><p>D</p><ul><li><a href=""http://www.dodie.fr/"" target=""_blank"" style=""color: rgb(0, 0, 0); font-size: 13px;""><b><u>dodie</u></b></a></li><li><a href=""http://www.donjoy.eu/fr_FR/"" target=""_blank"" style=""color: rgb(0, 0, 0); font-size: 13px;""><b><u>Donjoy</u></b></a></li><li><a href=""http://www.ducray.com/fr-fr/"" target=""_blank"" style=""color: rgb(0, 0, 0); font-size: 13px;""><b><u>Ducra</u></b></a><b style=""color: rgb(0, 0, 0);""><u>y</u></b><a href=""http://www.ducray.com/fr-fr/"" target=""_blank"" style=""color: rgb(0, 0, 0);""><b><u>";8172031217
1727013617;Pack Standard : pharmacie-de-koungou.com;Pharmacie de Koungou;pharmacie-de-koungou.com;<ul><li>A-Derma</li><li>Avène</li><li>Avent</li><li>ANACA 3 </li><li>Boiron</li><li>Bepanthen</li><li>Blédina</li><li>Dodie</li><li>Ducray;8172021737
1727029723;Pack Premium : pharmacie-saint-pierre-des-corps.fr;Pharmacie de Saint-Pierre - Sainte-Pierre-des-Corps;pharmacie-saint-pierre-des-corps.fr;<p>Aromathérapie: puressentielle, phytosunarom,</p><p>Phytothérapie: Arkopharma,</p><p>Homéopathie: Boiron, Weleda, lenning</p><p>Micronutrition: Pileje, nutergia</p><p>Parapharmacie: Avène, Uriage, la roche posay, cerave, Bioderma, aderma, Ducray, Furterer, Nuxe, Vichy, SVR, Klorane, roger cavailles, Dexeryl, bepanthenderma</p><p>Produits bébés: Mam, mustela, novalac, galia, dodie, guigoz, modilac, pediakid</p><p>Produits vétérinaires: clément thekan, bayer, seresto, biocanina, lapsa</p><p>Location matériel médical: Handipharm</p><p>Orthopédie: Orliman, Gibaud, Donjoy, Thuasne</p><p>Bas de contention: Sigvaris, Innothera</p><p>Hygiène intime: Hydralin, saforelle, intima, tampax, les petites choses</p><p>Incontinence: confiance, tena</p><p>Produits buco-dentaires: parodontax, elmex, oral b, inava, fluocaril, arthrodont, meridol, listerine, eludril, alodont, hextril, fixodent, gum, polident, elgydium, sensodyne, parogencyl</p>;8171962103
1727013602;Pack Standard : pharmacie-des-badamiers-dzaoudzi.com;Pharmacie des Badamiers - Dzaoudzi;pharmacie-des-badamiers-dzaoudzi.com;"<p><br></p><p><br></p><p>A</p><ul><li><a href=""http://www.aderma.fr/"" target=""_blank"" style=""font-size: 13px; color: rgb(0, 0, 0);""><b><u>A-Derma</u></b></a></li><li><a href=""http://www.eau-thermale-avene.fr/"" target=""_blank"" style=""font-size: 13px; color: rgb(0, 0, 0);""><b><u>Avène</u></b></a></li><li><a href=""http://www.philips.fr/c-m-mo/philips-avent-et-votre-bebe"" target=""_blank"" style=""font-size: 13px; color: rgb(0, 0, 0);""><b><u>Avent</u></b></a></li><li><b><u>Always</u></b></li><li><b><u>ANACA 3</u></b></li></ul><p>B</p><ul><li><a href=""http://www.boiron.fr/"" target=""_blank"" style=""font-size: 13px; color: rgb(0, 0, 0);""><b><u>Boiron</u></b></a></li><li><b><u>Bepanthen</u></b></li><li><b><u>Blédilait</u></b></li></ul><p>C</p><ul><li><a href=""http://www.omega-pharma.fr/produit.php?docid=146"" target=""_blank"" style=""font-size: 13px; color: rgb(0, 0, 0);""><b><u>Clément Thékan</u></b></a></li><li><b><u>Comptoir du Bain</u></b></li></ul><p>D</p><ul><li><b><u>D</u></b><a href=""http://www.dodie.fr/"" target=""_blank"" style=""font-size: 13px; color: rgb(0, 0, 0);""><b><u>odie</u></b></a></li><li><a href=""http://www.donjoy.eu/fr_FR/"" target=""_blank"" style=""font-size: 13px; color: rgb(0, 0, 0);""><b><u>Donjoy</u></b></a></li><li><a href=""http://www.ducray.com/fr-fr/"" target=""_blank"" style=""font-size: 13px; color: rgb(0, 0, 0);""><b><u>Ducra</u></b></a><b style=""color: rgb(0, 0, 0);""><u>y</u></b><a href=""http://www.ducray.com/fr-fr/"" target=""_blank"" style=""color: rgb(0, 0, 0);""><b><u>";8172011480
1726961092;Pack Standard : pharmacie-massiau-saint-denis.com;Pharmacie Massiau - Saint Denis;pharmacie-massiau-saint-denis.com;"<p><span style=""color: rgb(62, 62, 60);"">attente client </span></p>";8172021487
1727013619;Pack Standard : pharmacie-navelot-serifontaine.fr;Pharmacie Navelot;pharmacie-navelot-serifontaine.fr;<p>A venir </p>;8172030926
1727013357;Pack Access : pharmacie-plessiet.fr;Pharmacie Plessiet;pharmacie-plessiet.fr;<p>A venir </p>;8172021712
1726935483;Pack Premium : pharmacie-passamainty.com;Pharmacie de Passamainty - Mayotte;pharmacie-passamainty.com;<p>Attente client</p>;8172011239
1726921453;Pack Standard : pharmacie-du-clinquet.fr;Pharmacie du Clinquet (Liagre);pharmacie-du-clinquet.fr;"<p><span style=""color: rgb(62, 62, 60);"">Garder l&#39;existant</span></p>";8172021443
1726921206;Pack Standard : foliebox.re;FolieBox.re;foliebox.re;;8171998954
1727013569;Pack Premium : auvray-transports.fr;Auvray Transports;auvray-transports.fr;;8171943636
1726921427;Pack Standard : europe-pharma-arques.com;Pharmacie De L'Europe - Arques;europe-pharma-arques.com;;8172010980
1727029730;Pack Premium : pharmaciedutilleul.fr;Pharmacie Du Tilleul;pharmaciedutilleul.fr;<p> A venir </p>;8172043463
1726561524;Pack Standard : pharmacie-de-rocabey-saint-malo.fr;Pharmacie de Rocabey;pharmacie-de-rocabey-saint-malo.fr;<p>Aromathérapie: puressentielle, phytosunarom</p><p>Phytothérapie: Arkopharma,</p><p>Homéopathie: Boiron, Weleda, lehning</p><p>Micronutrition: Pileje, nutergia</p><p>Parapharmacie: Avène, Uriage, la roche posay, lierac, jowae, cattier, beauterra, eucerin, cerave</p><p>Produits bébés: Mam, mustela, novalac, galia, alphanova</p><p>Produits vétérinaires: clément thekan, bayer, seresto, biocanina</p><p>Matériel Médical: Atout médical</p><p>Orthopédie: donjoy, thuasne, gibaud, libeoz</p><p>Bas de contention: radiante, sigvaris, gibaud, thuasne</p><p>Hygiène intime: Hydralin, saforelle</p><p>Incontinence: confiance, Hartman</p><p>Produits buco-dentaires: parodontax, elmex, oral b, inava</p>;8171943117
1727013363;Pack Premium : com974.com;COM 974;com974.com;;8172011475
1726561495;Pack Premium : pharmacie-riviere-des-roches-saint-benoit.com;Pharmacie Rivière des Roches - Saint-Benoît;pharmacie-riviere-des-roches-saint-benoit.com;"<p><span style=""color: rgb(62, 62, 60);"">attente client</span></p>";8172043470
1727013358;Pack Standard : pharmacie-delpech-amiens.com;Pharmacie Delpech;pharmacie-delpech-amiens.com;<p>Medecines naturelles : Arkopharma naturactive  herbesan  nutergia</p><p>Dermo : giphar / sanoflore / nuxe / la roche posay / avène / céravé / bioderma / noreva / bi oil</p><p>Parfum : claude gallien</p><p>Hygiène intime : Saforelle / Saugella / Confiance</p><p>Cheveux : klorane / elcéa </p><p>Bébé : mustela / biolane / bioderma / mam / Gallia / physiolac / luc et lea</p><p>Dentaire : fluocaril / elmex / elgydium / sensodyne</p><p>Orthopedie : gibaud </p><p>Contention : gibaud </p><p>Premiers soins : urgo</p>;8171962301
1726961106;Pack Access : pharmacie-de-luxe.fr;Pharmacie de Luxé;pharmacie-de-luxe.fr;"<p>AROMATHERAPIE : Pranarom, Sencia</p><p><br></p><p>HOMEOPATHIE : Boiron</p><p><br></p><p>PHYTOTHERAPIE : Santé Verte, Arkopharma, Naturactive,</p><p><br></p><p>MICRONUTRITION : Effinov</p><p>CONTENTION : Sigvaris</p><p><br></p><p>ORTHOPEDIE : Lohmann, Donjoy, Thuasne, Gibaud (chaussures orthopédiques)</p><p><br></p><p>PARAPHARMACIE : - laboratoires dermatologiques avec La Roche Posay, Avène, A-derma, Bioderma</p><p>                  - Gamme plaisir avec gamme innovante éco-responsable La Rosée</p><p>                  - Klorane</p><p>                  - Ducray : shampoings</p><p>                  - Rogé Cavaillès</p><p><br></p><p>HYGIENE BUCCO DENTAIRE : Fluocaril</p><p>                          Méridol</p><p>                          Gum</p><p>                          Parodontax</p><p>                          Elmex, Inava</p><p><br></p><p><br></p><p>GAMME BEBE : Mon Petit La Rosée +++++ , Mustela ...</p><p>              Mam : biberons, sucettes....</p><p><br></p><p>NUTRITION INFANTILE : Novalac</p><p><br></p><p><span style=""background-color: rgb(255, 255, 255); font-size: small; font-family: Arial, Helvetica, sans-serif; color: rgb(34, 34, 34);"">- produits vétérinaires : Clément Thékan, Béaphar ...</span></p>";8171962304
1726565605;Pack Standard : pharmacie-lille-fives.com;Pharmacie Prevost Dufour;pharmacie-lille-fives.com;;8172042966
1727115988;Pack Standard : pharmaciedelolivier-niort.com;Pharmacie De L'Olivier;pharmaciedelolivier-niort.com;;8171962588
1726561492;Pack Standard : pharmacie-centrale-courrieres.fr;Pharmacie Centrale de Julien Lorthois;pharmacie-centrale-courrieres.fr;<p>A venir </p>;8172055266
1727029972;Pack Access : pharmacie-fremaux-lievin.fr;Pharmacie Fremaux;pharmacie-fremaux-lievin.fr;"<p>⛔ Cheveux : ajouter. aromaker</p><p>✅ Vitamines : alvityl</p><p>✅ Enlever la catégorie SOINS</p><p>✅ Regrouper : Aromathérapie / phytothérapie</p><p>⛔ Ajouter la marque : Pharmessentielle ( photo ci joint , couper uniquement le logo svp avec la goutte et le &quot;bio&quot; )</p>";8172043245
1726946759;Pack Access : maison-farineau-cousolre.com;Pompes Funèbres Farineau;maison-farineau-cousolre.com;;8171999189
1726946548;Pack Standard : pharmacie-becon-les-granits.fr;SELARL Pharmacie Des Champs;pharmacie-becon-les-granits.fr;<p>Matériel médical : Alcura, ABM Pharma</p><p>Orthopedie : Thuasne, orliman, donjoy, gibaud</p><p>Bas de contention : Thuasne, Innothera, sigvaris</p><p>Parapharmacie : Avène, La roche posay, a-derma, bioderma, ducray, le comptoir du bain, weleda, laino, jouvence, </p><p>Hygiene intime : saforelle, hydralin, roge cavaillès, durex, etiaxil, clearblue, </p><p>Micronutrition : Effinov, pileje, </p><p>Loupe : estipharm, </p><p>Aromatherapie : Phytosun aroms, pranarom, puressentiel, </p><p>Phytothérapie : Naturactive, herbalgem, </p><p>Produits minceur : xls medical, mkl, weleda, naturactive, herbalgem, anaca 3</p><p>Produits bébés : Mustella, Mam, gifrer, bioderma, waterwipes, weleda, a-derma, pranarom, </p><p>Lait infantile : Novalac, gallia, guigoz, </p><p>Produits vétérinaires : frontline, biocanina, advantix, </p><p>Produits dentaires : elmex, meridol, arthrodont, fluocaril, oral-b, buccotherm, weleda, homeodent, parodontax, elgydium, inava, fixodent, hextril, </p><p>Pansement : urgo, compeed, scholl,</p><p>Chaussures confort : Gibaud</p><p>Homéopathie : Boiron, </p><p>Tensiomètre / Thermomètre : Veroval</p><p>Incontinence : Tena, confiance Hartmann </p><p>Anti-poux : , pouxit, parasidose, duo lp pro, </p><p>Gemmothérapie : herbalgem</p><p>Dénutrition : fresubin</p>;8172011450
1726935747;Pack Access : pharmacie-legrand-bouchain.fr;Pharmacie Legrand - Bouchain;pharmacie-legrand-bouchain.fr;<p>A venir </p>;8172030927
1727013362;Pack Standard : pharmacie-de-fenain.fr;Pharmacie De Fenain;pharmacie-de-fenain.fr;<p>A venir </p>;8171962044
1726921428;Pack Access : pharmacie-sainte-flaive-des-loups.fr;Pharmacie Sainte Flaive des Loups;pharmacie-sainte-flaive-des-loups.fr;"<p>Matériel médical : madouest, handipharm, vivradom (phar&amp;act santé)</p><p>Orthopedie : gibaud</p><p>Bas de contention : sigvaris</p><p>Compléments alimentaires : fortimel</p><p>Parapharmacie : beauterra bio, laino, la roche posay, avene, eau thermale montbrun, bioderma, etiaxil,</p><p>Produits bébés : Alphanova, luc &amp; lea, mam, mustella, pranarom bébé, </p><p>Lait infantile : novalac, physiolac, gallia,</p><p>Hygiene intime : saforelle, hydralin, saugella,</p><p>Aromatherapie : Comptoir aroma, Pranarom, </p><p>Phytothérapie : arkopharma, superdiet, les 3 chenes, MKL</p><p>Micronutrition : Pileje,</p><p>Homéopathie : Boiron, </p><p>Produits dentaires : elmex, meridol, parodontax, fixodent, arthrodont,,extril, gum bio, fluocaril, super white, inava, </p><p>Anti-poux : , pouxit, apaiser, duo lp pro, parasidose,</p><p>Coloration : 3 chenes</p><p>Pansement : urgo,</p><p>Tisanes : herbesan, dayang, </p><p>Coutellerie : sanodiane, formes &amp; flammes, </p><p>Produit vétérinaire : clément thekan,</p><p>Incontinence : viva, AMD</p><p>Chaussure confort : pharma confort</p><p>Tensiometre / Thermomètre : Microlife, Spengler </p><p>Loupes : préface,</p>";8172055270
1726565608;Pack Standard : pharmacie-fonteneau-trementines.fr;Pharmacie Fonteneau;pharmacie-fonteneau-trementines.fr;"<p>-AROMA : pranarom, aromasantis</p><p>-HOMEO : boiron, lehning</p><p>-PHYTO : arkopharma, iphym, vitasantis, Noereka</p><p>- MICRONUT : pileje, symbiosis</p><p>-CONTENTION : sigvaris, thuasne, radiante</p><p>-BB : mustela, dodie, picot, bledina</p><p>-LAITS INFANTILES : Gallia, Physiolac</p><p>- COMPL. ALIMENTAIRES : delical                                        </p><p>- VETO : clement Thekan, frontline</p><p>- « SPORT » : akileine, urgo, scholl</p><p>- DENTAIRE : oral B, inava, elmex, fluocaril, meridol, parodontax</p><p>-HYG INTIME : saugella, saforelle, hydralin, r.cavailles, durex</p><p>- ORTHOPEDIE/ MATERIEL MEDICAL : thuasne, chaussures pharmaconfort, mon materiel medical en pharmacie (handipharm)</p><p>- PARA/COSMETO : LRposay, avene, aderma, ducray , caudalie, klorane, le comptoir du bain, etiaxil, roger &amp;gallet, alvadiem, ecrinal, vitry, compeed, urgo, nexcare, aquatex</p><p>-INCONTINENCE : confiance (hartmann)</p><p>- COSMETO/MAQUILLAGE : avene, eyecare, vichy</p>";8171998689
